cantidad;valor_unitario;valor_total;costo;producto;subcategoria;categoria;punto_venta;ciudad;provincia;pais;region
1;445.41;445.41;461.44;567Touring-3000 Blue, 62;Touring Bikes;Bikes;Seaside Bike Works;North Sydney;New South Wales;Australia;Pacific
1;32.39;32.39;41.57;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Fitness Bike Accessories;Rhodes;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Fitness Bike Accessories;Rhodes;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Fitness Bike Accessories;Rhodes;New South Wales;Australia;Pacific
10;20.99;209.9;130.86;217Sport-100 Helmet, Black;Helmets;Accessories;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;242.99;485.98;359.63;558HL Crankset;Cranksets;Components;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;20.99;41.98;26.17;222Sport-100 Helmet, Blue;Helmets;Accessories;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
16;4.94;79.04;110.76;225AWC Logo Cap;Caps;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
6;29.99;179.94;230.95;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
18;34.93;628.74;427.48;471Classic Vest, S;Vests;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
6;38.1;228.6;142.49;472Classic Vest, M;Vests;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
8;2.99;23.92;14.93;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
8;72.0;576.0;359.04;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
7;4.77;33.39;20.81;484Bike Wash - Dissolver;Cleaners;Accessories;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
7;32.39;226.73;291.01;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
11;31.31;344.41;457.3;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;54.89;109.78;81.24;552Front Derailleur;Derailleurs;Components;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
3;12.14;36.42;26.96;559Chain;Chains;Components;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
5;1430.44;7152.2;7409.69;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
5;1430.44;7152.2;7409.69;562Touring-1000 Yellow, 50;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
3;1430.44;4291.32;4445.81;563Touring-1000 Yellow, 54;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;1430.44;2860.88;2963.88;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;566Touring-3000 Blue, 58;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;567Touring-3000 Blue, 62;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
3;445.41;1336.23;1384.33;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
4;445.41;1781.64;1845.78;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
4;445.41;1781.64;1845.78;570Touring-3000 Yellow, 54;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;571Touring-3000 Yellow, 58;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
4;1430.44;5721.76;5927.75;574Touring-1000 Blue, 50;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
4;1430.44;5721.76;5927.75;575Touring-1000 Blue, 54;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
3;1430.44;4291.32;4445.81;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;728.91;728.91;755.15;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;728.91;728.91;755.15;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
4;445.41;1781.64;1845.78;585Touring-3000 Blue, 44;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
3;445.41;1336.23;1384.33;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;72.89;72.89;53.94;603HL Bottom Bracket;Bottom Brackets;Components;Nationwide Supply;Rhodes;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
2;1430.44;2860.88;2963.88;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;728.91;728.91;755.15;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;728.91;728.91;755.15;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Sensible Sports;Rhodes;New South Wales;Australia;Pacific
1;200.05;200.05;199.85;493LL Touring Frame - Yellow, 62;Touring Frames;Components;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
1;602.35;602.35;601.74;496HL Touring Frame - Yellow, 54;Touring Frames;Components;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
1;200.05;200.05;199.85;506LL Touring Frame - Yellow, 44;Touring Frames;Components;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;566Touring-3000 Blue, 58;Touring Bikes;Bikes;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;570Touring-3000 Yellow, 54;Touring Bikes;Bikes;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;574Touring-1000 Blue, 50;Touring Bikes;Bikes;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
2;728.91;1457.82;1510.3;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Unusual Bicycle Company;Silverwater;New South Wales;Australia;Pacific
3;20.99;62.97;39.26;217Sport-100 Helmet, Black;Helmets;Accessories;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;242.99;485.98;359.63;558HL Crankset;Cranksets;Components;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;20.99;41.98;26.17;222Sport-100 Helmet, Blue;Helmets;Accessories;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
4;5.39;21.56;27.69;225AWC Logo Cap;Caps;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
4;29.99;119.96;153.97;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
5;38.1;190.5;118.75;471Classic Vest, S;Vests;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
4;38.1;152.4;95.0;472Classic Vest, M;Vests;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
3;2.99;8.97;5.6;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
5;72.0;360.0;224.4;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
5;4.77;23.85;14.87;484Bike Wash - Dissolver;Cleaners;Accessories;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
5;32.39;161.95;207.86;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;32.39;32.39;41.57;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;54.89;109.78;81.24;552Front Derailleur;Derailleurs;Components;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
3;63.9;191.7;141.86;555Front Brakes;Brakes;Components;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;563Touring-1000 Yellow, 54;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
3;1430.44;4291.32;4445.81;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;566Touring-3000 Blue, 58;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;567Touring-3000 Blue, 62;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
3;445.41;1336.23;1384.33;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;571Touring-3000 Yellow, 58;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;445.41;445.41;461.44;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;1430.44;1430.44;1481.94;574Touring-1000 Blue, 50;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;728.91;728.91;755.15;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;728.91;1457.82;1510.3;578Touring-2000 Blue, 50;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;728.91;1457.82;1510.3;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
2;445.41;890.82;922.89;585Touring-3000 Blue, 44;Touring Bikes;Bikes;Bike Part Wholesalers;Sydney;New South Wales;Australia;Pacific
1;54.89;54.89;40.62;552Front Derailleur;Derailleurs;Components;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
4;728.91;2915.64;3020.6;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
1;1430.44;1430.44;1481.94;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;445.41;890.82;922.89;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
1;445.41;445.41;461.44;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
3;445.41;1336.23;1384.33;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;445.41;890.82;922.89;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
1;1430.44;1430.44;1481.94;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;1430.44;2860.88;2963.88;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
2;728.91;1457.82;1510.3;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Plastic Products Manufacturers;Hawthorne;Queensland;Australia;Pacific
1;200.05;200.05;199.85;502LL Touring Frame - Blue, 50;Touring Frames;Components;Ideal Components;Cloverdale;South Australia;Australia;Pacific
1;602.35;602.35;601.74;499HL Touring Frame - Blue, 54;Touring Frames;Components;Quality Bike Sales;Findon;South Australia;Australia;Pacific
1;200.05;200.05;199.85;502LL Touring Frame - Blue, 50;Touring Frames;Components;Quality Bike Sales;Findon;South Australia;Australia;Pacific
1;728.91;728.91;755.15;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Quality Bike Sales;Findon;South Australia;Australia;Pacific
2;38.1;76.2;47.5;471Classic Vest, S;Vests;Clothing;Liquidation Sales;Perth;South Australia;Australia;Pacific
3;728.91;2186.73;2265.45;560Touring-2000 Blue, 60;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
1;1430.44;1430.44;1481.94;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
4;1430.44;5721.76;5927.75;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
1;445.41;445.41;461.44;565Touring-3000 Blue, 54;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
3;445.41;1336.23;1384.33;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
1;445.41;445.41;461.44;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
4;1430.44;5721.76;5927.75;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
3;728.91;2186.73;2265.45;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
1;445.41;445.41;461.44;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Liquidation Sales;Perth;South Australia;Australia;Pacific
3;20.99;62.97;39.26;217Sport-100 Helmet, Black;Helmets;Accessories;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
3;14.69;44.07;27.48;465Half-Finger Gloves, M;Gloves;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
5;5.39;26.95;34.61;225AWC Logo Cap;Caps;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
3;29.99;89.97;115.48;231Long-Sleeve Logo Jersey, M;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
7;29.99;209.93;269.45;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
2;38.1;76.2;47.5;472Classic Vest, M;Vests;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
3;4.77;14.31;8.92;484Bike Wash - Dissolver;Cleaners;Accessories;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
2;32.39;64.78;83.14;488Short-Sleeve Classic Jersey, S;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;32.39;32.39;41.57;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;32.39;32.39;41.57;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
6;32.39;194.34;249.43;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;54.89;54.89;40.62;552Front Derailleur;Derailleurs;Components;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;54.89;54.89;40.62;552Front Derailleur;Derailleurs;Components;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;12.14;12.14;8.99;559Chain;Chains;Components;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;72.89;72.89;53.94;603HL Bottom Bracket;Bottom Brackets;Components;Fitness Discount Store;Melbourne;Victoria;Australia;Pacific
1;63.9;63.9;47.29;514Rear Brakes;Brakes;Components;Eastside Cycle Shop;Melbourne;Victoria;Australia;Pacific
1;445.41;445.41;461.44;571Touring-3000 Yellow, 58;Touring Bikes;Bikes;Eastside Cycle Shop;Melbourne;Victoria;Australia;Pacific
1;445.41;445.41;461.44;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Eastside Cycle Shop;Melbourne;Victoria;Australia;Pacific
5;5.39;26.95;34.61;225AWC Logo Cap;Caps;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
3;29.99;89.97;115.48;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
5;38.1;190.5;118.75;471Classic Vest, S;Vests;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
9;38.1;342.9;213.74;471Classic Vest, S;Vests;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
1;2.99;2.99;1.87;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
5;72.0;360.0;224.4;483Hitch Rack - 4-Bike;Bike Racks;Accessories;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
2;32.39;64.78;83.14;490Short-Sleeve Classic Jersey, L;Jerseys;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
5;32.39;161.95;207.86;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
2;54.89;109.78;81.24;552Front Derailleur;Derailleurs;Components;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
3;63.9;191.7;141.86;555Front Brakes;Brakes;Components;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
1;728.91;728.91;755.15;560Touring-2000 Blue, 60;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
1;1430.44;1430.44;1481.94;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
3;1430.44;4291.32;4445.81;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
1;1430.44;1430.44;1481.94;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
1;1430.44;1430.44;1481.94;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
2;445.41;890.82;922.89;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;List Price Catalog Company;Melbourne;Victoria;Australia;Pacific
